time,open,high,low,close,Higher Low,Higher High,Lower Low,Lower High,Upper Boundary: Far,Upper Boundary: Average,Upper Boundary: Near,Nadaraya-Watson Estimation,Lower Boundary: Near,Lower Boundary: Average,Lower Boundary: Far,Plot,Plot,Plot,Plot,TVC:US02Y: Open,TVC:US02Y: High,TVC:US02Y: Low,TVC:US02Y: Close,Volume,Volume MA,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band
2022-02-04T20:00:00Z,1.1448,1.14598,1.14476,1.1455,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1849,4529.5,57.78246407108542,63.012785377705654,NaN,NaN
2022-02-04T21:00:00Z,1.1455,1.14559,1.14492,1.14516,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,416,4459.15,56.25828889458218,61.51477315105348,NaN,NaN
2022-02-06T22:00:00Z,1.14516,1.14639,1.14516,1.14572,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,153,4374.6,58.21339231434101,60.50307687889322,NaN,NaN
2022-02-06T23:00:00Z,1.14572,1.14584,1.14516,1.14546,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,722,4330.55,56.94086236612104,59.34637437587114,NaN,NaN
2022-02-07T00:00:00Z,1.14546,1.14561,1.14504,1.14532,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,902,4304.1,56.228111145570814,58.143898885081924,NaN,NaN
2022-02-07T01:00:00Z,1.14532,1.14538,1.14396,1.14413,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1960,4349,50.44769785570251,56.25720095959855,NaN,NaN
2022-02-07T02:00:00Z,1.14413,1.14426,1.14272,1.14279,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1577,4339.3,44.85571649925688,54.608231596539326,NaN,NaN
2022-02-07T03:00:00Z,1.14279,1.14338,1.14248,1.1433,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1088,4164.15,47.2522228610767,54.16362875571176,NaN,NaN
2022-02-07T04:00:00Z,1.1433,1.14407,1.14322,1.14388,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,767,3925,49.91787419726563,54.44440562546702,NaN,NaN
2022-02-07T05:00:00Z,1.14388,1.14404,1.143,1.14306,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1243,3735.5,46.351449618009184,53.84152976228445,NaN,NaN
2022-02-07T06:00:00Z,1.14306,1.14362,1.14291,1.14316,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1327,3517.65,46.8501615303549,53.07435708393511,NaN,NaN
2022-02-07T07:00:00Z,1.14316,1.14352,1.14257,1.14324,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2859,3384.5,47.27244497391417,52.29355680286991,NaN,NaN
2022-02-07T08:00:00Z,1.14324,1.14494,1.14268,1.14339,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5365,3433.35,48.105001189003964,51.56800556802302,NaN,NaN
2022-02-07T09:00:00Z,1.14339,1.14345,1.14153,1.14236,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4556,2987.65,43.07537561291378,50.6822187949427,NaN,NaN
2022-02-07T10:00:00Z,1.14236,1.14308,1.14162,1.14211,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3547,2486.7,41.92946121742263,49.5498614482525,NaN,NaN
2022-02-07T11:00:00Z,1.14211,1.14464,1.14208,1.14434,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3916,2188.05,53.748853404831394,49.370616056127446,NaN,NaN
2022-02-07T12:00:00Z,1.14434,1.14588,1.14422,1.14553,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5016,2178.35,58.5922267385001,49.39767565785309,NaN,NaN
2022-02-07T13:00:00Z,1.14553,1.14568,1.14294,1.14398,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6100,2349.4,51.0878822372772,48.979605648649965,NaN,NaN
2022-02-07T14:00:00Z,1.14398,1.14463,1.14204,1.14382,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7032,2599.1,50.370709461121656,48.56121981404646,NaN,NaN
2022-02-07T15:00:00Z,1.14382,1.14514,1.14298,1.14435,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7112,2875.35,52.73751728975542,48.72477834505024,NaN,NaN
2022-02-07T16:00:00Z,1.14435,1.1451,1.14202,1.1434,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5959,3080.85,48.291904039173744,48.970220312187166,NaN,NaN
2022-02-07T17:00:00Z,1.1434,1.14341,1.14174,1.14186,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2101,3165.1,42.09687117348608,48.60198090593069,NaN,NaN
2022-02-07T18:00:00Z,1.14186,1.14269,1.14173,1.14266,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1183,3216.6,45.97413175918388,48.32028501749628,NaN,NaN
2022-02-07T19:00:00Z,1.14266,1.14439,1.14254,1.14432,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1401,3250.55,53.00596381899036,48.79560746042351,NaN,NaN
2022-02-07T20:00:00Z,1.14432,1.14432,1.1436,1.14385,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1270,3268.95,50.98264844891929,49.090785097463815,NaN,NaN
2022-02-07T21:00:00Z,1.14385,1.1442,1.14364,1.14416,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,472,3194.55,52.27660210461592,49.44822489251394,NaN,NaN
2022-02-07T22:00:00Z,1.14416,1.14434,1.144,1.1442,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,185,3124.95,52.451020809824,49.758654865429655,NaN,NaN
2022-02-07T23:00:00Z,1.1442,1.1442,1.14334,1.14412,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,597,3100.4,52.04135944055338,50.39908228168963,NaN,NaN
2022-02-08T00:00:00Z,1.14412,1.14432,1.1436,1.14429,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,737,3098.9,52.88350594851646,51.18151404819633,NaN,NaN
2022-02-08T01:00:00Z,1.14429,1.14488,1.14356,1.14358,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1533,3113.4,49.01251722035051,50.84320432073341,NaN,NaN
2022-02-08T02:00:00Z,1.14358,1.14359,1.14268,1.14304,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1370,3115.55,46.24020877383354,49.96091732325723,NaN,NaN
2022-02-08T03:00:00Z,1.14304,1.14324,1.14291,1.143,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,609,3003.05,46.03250229726437,49.59981875611345,NaN,NaN
2022-02-08T04:00:00Z,1.143,1.1431,1.14217,1.1424,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,854,2777.5,42.918287395969706,49.06750289431688,NaN,NaN
2022-02-08T05:00:00Z,1.1424,1.14252,1.14154,1.14172,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1353,2617.35,39.64478677933856,48.13230785785854,NaN,NaN
2022-02-08T06:00:00Z,1.14172,1.14235,1.1414,1.14198,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1188,2499.4,41.48261153867955,47.64592982210895,NaN,NaN
2022-02-08T07:00:00Z,1.14198,1.1421,1.13962,1.1399,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4387,2522.95,32.861687140061775,46.9862738197215,NaN,NaN
2022-02-08T08:00:00Z,1.1399,1.14092,1.13981,1.14051,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4408,2492.55,36.996926623403574,46.34504488145147,NaN,NaN
2022-02-08T09:00:00Z,1.14051,1.14086,1.1398,1.1406,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3561,2365.6,37.607530803918976,45.245156808946376,NaN,NaN
2022-02-08T10:00:00Z,1.1406,1.14287,1.14024,1.1428,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3678,2197.9,50.29006606928756,45.19568663897268,NaN,NaN
2022-02-08T11:00:00Z,1.1428,1.14336,1.14224,1.14264,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4167,2050.65,49.50197140799745,44.99749873207137,NaN,NaN
2022-02-08T12:00:00Z,1.14264,1.14273,1.14153,1.14181,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3676,1936.5,45.51710636532902,44.50221912889315,NaN,NaN
2022-02-08T13:00:00Z,1.14181,1.14181,1.14002,1.1409,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4868,2074.85,41.56634379005367,43.75400372528603,NaN,NaN
2022-02-08T14:00:00Z,1.1409,1.1424,1.14055,1.14087,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5238,2277.6,41.43864804988523,42.9365138753838,NaN,NaN
2022-02-08T15:00:00Z,1.14087,1.1422,1.14032,1.14184,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6005,2507.8,47.09770730553198,42.79974173861105,NaN,NaN
2022-02-08T16:00:00Z,1.14184,1.1421,1.14098,1.14148,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3465,2617.55,45.34628719853612,42.73589019751837,NaN,NaN
2022-02-08T17:00:00Z,1.14148,1.14236,1.14148,1.14208,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1778,2682.85,48.765945581694204,42.93113614640622,NaN,NaN
2022-02-08T18:00:00Z,1.14208,1.1423,1.14015,1.14226,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2272,2787.2,49.78110934197805,43.42133771397824,NaN,NaN
2022-02-08T19:00:00Z,1.14226,1.1424,1.14115,1.14146,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1380,2826.35,45.468952986914886,43.83734958594798,NaN,NaN
2022-02-08T20:00:00Z,1.14146,1.14206,1.14131,1.14189,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1163,2847.65,48.07264312755872,44.30806612801077,NaN,NaN
2022-02-08T21:00:00Z,1.14189,1.14209,1.14166,1.1417,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,333,2787.65,47.00467968058063,45.31827988090498,NaN,NaN
2022-02-08T22:00:00Z,1.1417,1.14206,1.14164,1.14171,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,197,2729,47.071326661095576,46.03787988359726,NaN,NaN
2022-02-08T23:00:00Z,1.14171,1.1421,1.14148,1.14207,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,420,2719.55,49.5319582469438,46.88962470095618,NaN,NaN
2022-02-09T00:00:00Z,1.14207,1.14235,1.14122,1.14134,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,802,2716.95,44.96683077655953,46.509393608618474,NaN,NaN
2022-02-09T01:00:00Z,1.14134,1.14232,1.14123,1.14232,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,887,2693.65,51.437593953341405,46.64765236185732,NaN,NaN
2022-02-09T02:00:00Z,1.14232,1.1432,1.14229,1.1432,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,989,2683.7,56.395554124251106,47.42468434463747,NaN,NaN
2022-02-09T03:00:00Z,1.1432,1.14326,1.14277,1.14304,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,657,2497.2,55.29027097254619,48.40496485767265,NaN,NaN
2022-02-09T04:00:00Z,1.14304,1.14316,1.14254,1.1427,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,465,2300.05,52.91689441792869,49.224839598247186,NaN,NaN
2022-02-09T05:00:00Z,1.1427,1.14278,1.14218,1.14223,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,509,2147.45,49.73845564261936,49.41346447946772,NaN,NaN
2022-02-09T06:00:00Z,1.14223,1.14262,1.14175,1.14178,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,695,1998.3,46.837679521375655,49.51999250252768,NaN,NaN
2022-02-09T07:00:00Z,1.14178,1.14214,1.14026,1.14092,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2350,1907.45,41.81820841328167,49.02372556192679,NaN,NaN
2022-02-09T08:00:00Z,1.14092,1.14276,1.14083,1.14224,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3474,1897.35,50.57370543334319,49.08033956845287,NaN,NaN
2022-02-09T09:00:00Z,1.14224,1.14279,1.1418,1.14267,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2687,1788.3,53.05220106574878,49.62200014551244,NaN,NaN
2022-02-09T10:00:00Z,1.14267,1.1445,1.14234,1.14415,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3214,1687.1,60.410651985885664,50.503286492535786,NaN,NaN
2022-02-09T11:00:00Z,1.14415,1.14416,1.14282,1.14296,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2649,1519.3,53.19154181007837,50.94520521607133,NaN,NaN
2022-02-09T12:00:00Z,1.14296,1.14413,1.14294,1.14375,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2873,1489.7,56.87584653605096,51.64552806428243,NaN,NaN
2022-02-09T13:00:00Z,1.14375,1.1446,1.14298,1.14356,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4188,1610.2,55.73951365160847,52.08892487890133,NaN,NaN
2022-02-09T14:00:00Z,1.14356,1.14376,1.14256,1.14318,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4752,1734.2,53.43988406505739,52.69414297093689,NaN,NaN
2022-02-09T15:00:00Z,1.14318,1.14415,1.14274,1.14283,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5038,1917.1,51.338957422493976,52.687097504447785,NaN,NaN
2022-02-09T16:00:00Z,1.14283,1.14411,1.1426,1.14346,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3074,2012.65,54.78473801991732,52.572039211281094,NaN,NaN
2022-02-09T17:00:00Z,1.14346,1.14478,1.14256,1.14374,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4055,2198.75,56.26697582892681,52.64180384387971,NaN,NaN
2022-02-09T18:00:00Z,1.14374,1.14414,1.14281,1.14325,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2141,2295.95,52.99300990439548,52.64724066434162,NaN,NaN
2022-02-09T19:00:00Z,1.14325,1.14334,1.1427,1.14323,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,991,2324.5,52.85781870620453,52.870052311740565,NaN,NaN
2022-02-09T20:00:00Z,1.14323,1.14336,1.14201,1.14253,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1560,2362.4,48.221013108358775,52.96886185366793,NaN,NaN
2022-02-09T21:00:00Z,1.14253,1.14266,1.14218,1.14232,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,548,2345.45,46.89204439577858,53.33127870956057,NaN,NaN
2022-02-09T22:00:00Z,1.14232,1.1428,1.14196,1.14215,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,784,2335.2,45.79182155725932,52.98971557555457,NaN,NaN
2022-02-09T23:00:00Z,1.14215,1.14234,1.14202,1.1421,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,293,2317,45.45402161669493,52.44698847205073,NaN,NaN
2022-02-10T00:00:00Z,1.1421,1.14227,1.1413,1.14174,1,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,734,2330.45,42.9947620010258,51.20299633027502,NaN,NaN
2022-02-10T01:00:00Z,1.14174,1.14208,1.14171,1.14194,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,890,2349.5,44.78216952343963,50.602326881229395,NaN,NaN
2022-02-10T02:00:00Z,1.14194,1.14296,1.14178,1.14292,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,781,2353.8,52.62137478575791,50.298436041922756,NaN,NaN
2022-02-10T03:00:00Z,1.14292,1.14301,1.14252,1.14288,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,709,2271.75,52.29503370807629,50.052401760241885,NaN,NaN
2022-02-10T04:00:00Z,1.14288,1.14315,1.14229,1.1425,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,694,2132.75,49.17498024475284,49.74776577307727,NaN,NaN
2022-02-10T05:00:00Z,1.1425,1.1427,1.14236,1.14259,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,506,2023.7,49.93681997482803,49.647613098243994,NaN,NaN
2022-02-10T06:00:00Z,1.14259,1.1428,1.14204,1.14228,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,794,1902.7,47.30648758533946,49.11345235291701,NaN,NaN
2022-02-10T07:00:00Z,1.14228,1.14288,1.14196,1.14288,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1945,1867.5,52.519397408410136,48.84576818002296,NaN,NaN
2022-02-10T08:00:00Z,1.14288,1.14335,1.14227,1.14332,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3449,1896.3,55.96016145369382,49.05770757640141,NaN,NaN
2022-02-10T09:00:00Z,1.14332,1.14464,1.14326,1.14436,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3761,1874.95,62.81866002715026,49.76919624218325,NaN,NaN
2022-02-10T10:00:00Z,1.14436,1.14456,1.14344,1.1436,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3058,1790.25,55.96018709923292,50.32199438438855,NaN,NaN
2022-02-10T11:00:00Z,1.1436,1.14408,1.14312,1.1432,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2652,1670.95,52.699024740298896,50.736778694711425,NaN,NaN
2022-02-10T12:00:00Z,1.1432,1.14397,1.143,1.14364,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2592,1646.85,55.75358515003044,51.448333237052225,NaN,NaN
2022-02-10T13:00:00Z,1.14364,1.14416,1.1382,1.14082,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12477,2067.95,38.56464562855675,50.956234952185206,NaN,NaN
2022-02-10T14:00:00Z,1.14082,1.141,1.13749,1.14074,0,0,1,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13220,2621.9,38.20479708957673,50.61409460136742,NaN,NaN
2022-02-10T15:00:00Z,1.14074,1.14738,1.14074,1.14668,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14526,3298.65,64.61009030987492,52.030374657541365,NaN,NaN
2022-02-10T16:00:00Z,1.14668,1.1495,1.14653,1.1489,0,1,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8497,3645.5,69.8034129522314,53.25766309800375,NaN,NaN
2022-02-10T17:00:00Z,1.1489,1.1489,1.14472,1.14648,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9149,4075.55,59.54544233240888,53.77554942831323,NaN,NaN
2022-02-10T18:00:00Z,1.14648,1.14752,1.14604,1.14649,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7508,4411.75,59.571880883290824,54.518185188208804,NaN,NaN
2022-02-10T19:00:00Z,1.14649,1.1466,1.14468,1.14496,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4332,4613.7,53.78063228016865,54.79274321001885,NaN,NaN
2022-02-10T20:00:00Z,1.14496,1.14552,1.14312,1.14314,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3152,4734.6,47.824723904469984,54.829760089956736,NaN,NaN
2022-02-10T21:00:00Z,1.14314,1.14334,1.1407,1.1428,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1735,4776.85,46.78241381224418,54.419975547373454,NaN,NaN
2022-02-10T22:00:00Z,1.1428,1.14315,1.14272,1.14278,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181,4746.85,46.71791322494713,53.759814959605826,NaN,NaN
2022-02-10T23:00:00Z,1.14278,1.14282,1.14018,1.14116,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2035,4813.15,41.702436958599655,52.251513311852214,NaN,NaN
2022-02-11T00:00:00Z,1.14116,1.1412,1.13856,1.13996,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2803,4918.6,38.41274661268993,50.998124705670584,NaN,NaN
2022-02-11T01:00:00Z,1.13996,1.1406,1.13945,1.14025,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1761,4981.35,39.65171424062218,50.06617395569367,NaN,NaN
